system_id,system_name,thing_id,thing_token,resource_name,resource_type,resource_key
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l2,unknown,thd_v_l2
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l2_avg_d,numeric,thd_v_l2_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l2_avg_h,numeric,thd_v_l2_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l2_avg_w,numeric,thd_v_l2_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l3,unknown,thd_v_l3
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l3_avg_d,numeric,thd_v_l3_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l3_avg_h,numeric,thd_v_l3_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l3_avg_w,numeric,thd_v_l3_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var,unknown,var
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_avg_d,numeric,var_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_avg_h,numeric,var_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_avg_w,numeric,var_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l1,unknown,var_l1
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l1_avg_d,numeric,var_l1_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l1_avg_h,numeric,var_l1_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l1_avg_w,numeric,var_l1_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l2,unknown,var_l2
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l2_avg_d,numeric,var_l2_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l2_avg_h,numeric,var_l2_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l2_avg_w,numeric,var_l2_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l3,unknown,var_l3
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l3_avg_d,numeric,var_l3_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l3_avg_h,numeric,var_l3_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,var_l3_avg_w,numeric,var_l3_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts,unknown,volts
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_avg_d,numeric,volts_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_avg_h,numeric,volts_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_avg_w,numeric,volts_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l1,unknown,volts_l1
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l1_avg_d,numeric,volts_l1_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l1_avg_h,numeric,volts_l1_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l1_avg_w,numeric,volts_l1_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l2,unknown,volts_l2
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l2_avg_d,numeric,volts_l2_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l2_avg_h,numeric,volts_l2_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l2_avg_w,numeric,volts_l2_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l3,unknown,volts_l3
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l3_avg_d,numeric,volts_l3_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l3_avg_h,numeric,volts_l3_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,volts_l3_avg_w,numeric,volts_l3_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts,unknown,watts
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_avg_d,numeric,watts_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_avg_h,numeric,watts_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_avg_w,numeric,watts_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l1,unknown,watts_l1
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l1_avg_d,numeric,watts_l1_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l1_avg_h,numeric,watts_l1_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l1_avg_w,numeric,watts_l1_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l2,unknown,watts_l2
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l2_avg_d,numeric,watts_l2_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l2_avg_h,numeric,watts_l2_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l2_avg_w,numeric,watts_l2_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l3,unknown,watts_l3
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l3_avg_d,numeric,watts_l3_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l3_avg_h,numeric,watts_l3_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,watts_l3_avg_w,numeric,watts_l3_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps,unknown,amps
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_avg_d,numeric,amps_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_avg_h,numeric,amps_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_avg_w,numeric,amps_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l1,unknown,amps_l1
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l1_avg_d,numeric,amps_l1_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l1_avg_h,numeric,amps_l1_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l1_avg_w,numeric,amps_l1_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l2,unknown,amps_l2
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l2_avg_d,numeric,amps_l2_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l2_avg_h,numeric,amps_l2_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l2_avg_w,numeric,amps_l2_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l3,unknown,amps_l3
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l3_avg_d,numeric,amps_l3_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l3_avg_h,numeric,amps_l3_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,amps_l3_avg_w,numeric,amps_l3_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,ctm_payload,string,ctm_payload
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,description,boolean,description
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,energy,numeric,energy
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,energy_acum_d,numeric,energy_acum_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,energy_acum_h,numeric,energy_acum_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,energy_acum_w,numeric,energy_acum_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf,unknown,pf
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_avg_d,numeric,pf_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_avg_h,numeric,pf_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_avg_w,numeric,pf_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l1,unknown,pf_l1
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l1_avg_d,numeric,pf_l1_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l1_avg_h,numeric,pf_l1_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l1_avg_w,numeric,pf_l1_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l2,unknown,pf_l2
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l2_avg_d,numeric,pf_l2_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l2_avg_h,numeric,pf_l2_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l2_avg_w,numeric,pf_l2_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l3,unknown,pf_l3
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l3_avg_d,numeric,pf_l3_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l3_avg_h,numeric,pf_l3_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,pf_l3_avg_w,numeric,pf_l3_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i,unknown,thd_i
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_avg_d,numeric,thd_i_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_avg_h,numeric,thd_i_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_avg_w,numeric,thd_i_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l1,unknown,thd_i_l1
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l1_avg_d,numeric,thd_i_l1_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l1_avg_h,numeric,thd_i_l1_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l1_avg_w,numeric,thd_i_l1_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l2,unknown,thd_i_l2
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l2_avg_d,numeric,thd_i_l2_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l2_avg_h,numeric,thd_i_l2_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l2_avg_w,numeric,thd_i_l2_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l3,unknown,thd_i_l3
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l3_avg_d,numeric,thd_i_l3_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l3_avg_h,numeric,thd_i_l3_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_i_l3_avg_w,numeric,thd_i_l3_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_v,unknown,thd_v
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_v_avg_d,numeric,thd_v_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_v_avg_h,numeric,thd_v_avg_h
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_v_avg_w,numeric,thd_v_avg_w
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_v_l1,unknown,thd_v_l1
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_v_l1_avg_d,numeric,thd_v_l1_avg_d
S05,ELECTRICIDAD,yVc_MhxIORmrTL4_oUTfa6f0jJZZBkG7Xn19D4ZV4tc,34uluVBhSELdU9B43R8H5vCokDY_ljIw2eERAJC5KGk,thd_v_l1_avg_h,numeric,thd_v_l1_avg_h
